domain,split_regime,layer,diffusion_t,source,target,source_idx,target_idx,label,diffusion_score,geodesic_score,euclidean_score,prior_support_count,dorothea_support,go_shared,source_is_tf,trrust_support_bookkeeping,source_degree,target_degree,mean_degree
external_lung,target_disjoint,3,1,CTNNB1,TBP,750,6680,0,-0.24048980344004026,-8.726583703312858,-8.726583703312858,1,0,1,0,0,13.0,16.0,14.5
external_lung,target_disjoint,3,1,CTNNB1,TCF7,750,7683,1,-0.23646788119019158,-7.331129409186527,-7.331129409186527,1,0,1,0,1,13.0,7.0,10.0
external_lung,target_disjoint,3,1,CTNNB1,TGIF1,750,7243,0,-0.23180303978183403,-7.896758286995112,-7.896758286995112,1,0,1,0,0,13.0,2.0,7.5
external_lung,target_disjoint,3,1,CTNNB1,VIM,750,4298,1,-0.22700342729000672,-7.35823884353723,-7.35823884353723,1,0,1,0,1,13.0,13.0,13.0
external_lung,target_disjoint,3,1,CTNNBIP1,FUS,6409,5399,0,-0.20599072343755057,-6.978552258598986,-6.978552258598986,1,0,1,0,0,6.0,6.0,6.0
external_lung,target_disjoint,3,1,CTNNBIP1,GLI2,6409,6984,1,-0.23640379227584765,-10.0386207237807,-10.0386207237807,1,0,1,0,1,6.0,10.0,8.0
external_lung,target_disjoint,3,1,CTNNBIP1,LYL1,6409,6347,0,-0.21214550610894434,-6.940784783335264,-6.940784783335264,1,0,1,0,0,6.0,8.0,7.0
external_lung,target_disjoint,3,1,CTNNBIP1,MMP14,6409,4425,1,-0.23885913478720078,-8.780309112031032,-8.780309112031032,1,0,1,0,1,6.0,21.0,13.5
external_lung,target_disjoint,3,1,CTNNBIP1,PARP1,6409,7542,0,-0.21045873964311995,-5.2808157872417665,-5.2808157872417665,1,0,1,0,0,6.0,7.0,6.5
external_lung,target_disjoint,3,1,CTNNBIP1,PHOX2A,6409,5895,0,-1.0113629527906265,-20.13427583075901,-20.13427583075901,1,0,1,0,0,6.0,8.0,7.0
external_lung,target_disjoint,3,1,CUX1,CDKN1B,4178,5165,1,-0.21395106641432668,-6.858048336622973,-6.858048336622973,2,0,1,1,1,8.0,30.0,19.0
external_lung,target_disjoint,3,1,CUX1,CFTR,4178,5344,1,-0.2387425620775024,-9.761959424567147,-9.761959424567147,2,0,1,1,1,8.0,19.0,13.5
external_lung,target_disjoint,3,1,CUX1,CYBB,4178,7257,1,-0.23697413526294667,-9.163238030049653,-9.163238030049653,2,0,1,1,1,8.0,19.0,13.5
external_lung,target_disjoint,3,1,CUX1,ELF1,4178,4725,0,-0.20936209001695263,-6.079547521563214,-6.079547521563214,2,0,1,1,0,8.0,6.0,7.0
external_lung,target_disjoint,3,1,CUX1,HES1,4178,4429,0,-0.2282073823335773,-8.169895347964875,-8.169895347964875,2,0,1,1,0,8.0,10.0,9.0
external_lung,target_disjoint,3,1,CUX1,IGFBP3,4178,7031,0,-0.2262126665463851,-9.862554368376163,-9.862554368376163,2,0,1,1,0,8.0,16.0,12.0
external_lung,target_disjoint,3,1,CUX1,MYB,4178,7044,0,-1.0107281250039821,-20.117561872736363,-20.117561872736363,2,0,1,1,0,8.0,15.0,11.5
external_lung,target_disjoint,3,1,CUX1,NR2F1,4178,6530,0,-0.22411787069267672,-8.77384607880717,-8.77384607880717,2,0,1,1,0,8.0,12.0,10.0
external_lung,target_disjoint,3,1,DACH1,BRCA2,6846,4241,0,-0.262161166608133,-9.552803389420612,-9.552803389420612,2,0,1,1,0,9.0,18.0,13.5
external_lung,target_disjoint,3,1,DACH1,BTG2,6846,7176,0,-0.2720043058547619,-10.110115551936252,-10.110115551936252,2,0,1,1,0,9.0,12.0,10.5
external_lung,target_disjoint,3,1,DACH1,CDK6,6846,7318,0,-0.20318787294439639,-6.499211888265351,-6.499211888265351,2,0,1,1,0,9.0,16.0,12.5
external_lung,target_disjoint,3,1,DACH1,CGB5,6846,4759,0,-1.016430678763502,-19.7327012970797,-19.7327012970797,2,0,1,1,0,9.0,12.0,10.5
external_lung,target_disjoint,3,1,DACH1,EGR1,6846,7410,0,-0.2728318454110199,-11.09055038797527,-11.09055038797527,2,0,1,1,0,9.0,17.0,13.0
external_lung,target_disjoint,3,1,DACH1,ICAM1,6846,4440,0,-0.27578556827239264,-11.989062929629233,-11.989062929629233,2,0,1,1,0,9.0,28.0,18.5
external_lung,target_disjoint,3,1,DACH1,POU1F1,6846,7972,0,-1.0164306787635018,-19.7327012970797,-19.7327012970797,2,0,1,1,0,9.0,9.0,9.0
external_lung,target_disjoint,3,1,DACH1,PTMA,6846,5243,0,-0.25154451843909054,-10.27086040844049,-10.27086040844049,2,0,1,1,0,9.0,8.0,8.5
external_lung,target_disjoint,3,1,DACH1,PURA,6846,4914,0,-0.24199388987629392,-8.603533433860612,-8.603533433860612,2,0,1,1,0,9.0,9.0,9.0
external_lung,target_disjoint,3,1,DDB2,ABCA1,7017,6497,0,-0.1992162928135641,-7.239694323305066,-7.239694323305066,1,0,1,0,0,5.0,20.0,12.5
external_lung,target_disjoint,3,1,DDB2,BCL2,7017,4340,1,-0.2383756955808275,-8.619049716203937,-8.619049716203937,1,0,1,0,1,5.0,42.0,23.5
external_lung,target_disjoint,3,1,DDB2,PTMA,7017,5243,0,-0.24554482172441255,-10.032454660696219,-10.032454660696219,1,0,1,0,0,5.0,8.0,6.5
external_lung,target_disjoint,3,1,DDB2,SMARCA1,7017,7427,0,-0.21793672753581644,-7.272943166090803,-7.272943166090803,1,0,1,0,0,5.0,12.0,8.5
external_lung,target_disjoint,3,1,DDB2,STAT5B,7017,7065,0,-0.19736495604865964,-6.081797804375784,-6.081797804375784,1,0,1,0,0,5.0,7.0,6.0
external_lung,target_disjoint,3,1,DDIT3,ASNS,2439,5697,1,-1.0137491348735097,-20.128558684647885,-20.128558684647885,3,1,1,1,1,10.0,18.0,14.0
external_lung,target_disjoint,3,1,DDIT3,ATF5,2439,4671,1,-0.19172199960109215,-6.397690323672837,-6.397690323672837,2,0,1,1,1,10.0,9.0,9.5
external_lung,target_disjoint,3,1,DDIT3,CEBPA,2439,5679,1,-1.0137491348735097,-20.128558684647885,-20.128558684647885,2,0,1,1,1,10.0,16.0,13.0
external_lung,target_disjoint,3,1,DDIT3,CXCL8,2439,6234,1,-0.22999602439420547,-8.941381137130168,-8.941381137130168,3,1,1,1,1,10.0,28.0,19.0
external_lung,target_disjoint,3,1,DDIT3,NOS3,2439,4644,1,-0.2482131614739111,-9.8317506088708,-9.8317506088708,2,0,1,1,1,10.0,20.0,15.0
external_lung,target_disjoint,3,1,DDIT3,NR2F6,2439,5576,0,-0.22553324756059207,-6.953797946258349,-6.953797946258349,2,0,1,1,0,10.0,6.0,8.0
external_lung,target_disjoint,3,1,DDIT3,SERPINE1,2439,5289,0,-0.2505024151998832,-9.473741135976905,-9.473741135976905,2,0,1,1,0,10.0,23.0,16.5
external_lung,target_disjoint,3,1,DDIT3,TNFRSF10B,2439,7022,1,-0.2071888068747695,-6.782001839717893,-6.782001839717893,3,1,1,1,1,10.0,21.0,15.5
external_lung,target_disjoint,3,1,DDIT3,TRAF6,2439,4817,0,-0.25471238437138743,-8.760728710171188,-8.760728710171188,2,0,1,1,0,10.0,10.0,10.0
external_lung,target_disjoint,3,1,DDIT3,TRIB3,2439,4603,1,-0.20906991966493377,-6.812973418130789,-6.812973418130789,3,1,1,1,1,10.0,11.0,10.5
external_lung,target_disjoint,3,1,DDX5,ETV6,6779,5692,0,-0.21608361797432113,-7.373076707291281,-7.373076707291281,1,0,1,0,0,5.0,4.0,4.5
external_lung,target_disjoint,3,1,DDX5,FHL2,6779,6974,0,-0.1960555689129634,-7.015660452717719,-7.015660452717719,1,0,1,0,0,5.0,11.0,8.0
external_lung,target_disjoint,3,1,DDX5,HMGA1,6779,7986,0,-0.22840339493637127,-8.445280126059936,-8.445280126059936,1,0,1,0,0,5.0,6.0,5.5
external_lung,target_disjoint,3,1,DDX5,HNF4A,6779,5473,0,-1.0152579254105631,-20.36063714402157,-20.36063714402157,1,0,1,0,0,5.0,19.0,12.0
external_lung,target_disjoint,3,1,DDX5,SRSF1,6779,6866,0,-0.23622989818491122,-8.092574508322693,-8.092574508322693,1,0,1,0,0,5.0,6.0,5.5
external_lung,target_disjoint,3,1,DEK,ATM,1493,7736,0,-0.229234572705662,-6.276264556782274,-6.276264556782274,1,0,1,0,0,6.0,17.0,11.5
external_lung,target_disjoint,3,1,DEK,BCL2,1493,4340,1,-0.254143593836656,-7.476195951944527,-7.476195951944527,1,0,1,0,1,6.0,42.0,24.0
external_lung,target_disjoint,3,1,DEK,CXCL8,1493,6234,1,-0.2523507759754301,-8.580718768586491,-8.580718768586491,1,0,1,0,1,6.0,28.0,17.0
external_lung,target_disjoint,3,1,DEK,HSPD1,1493,7327,0,-0.17938034607469033,-5.57574133117114,-5.57574133117114,1,0,1,0,0,6.0,14.0,10.0
external_lung,target_disjoint,3,1,DEK,PML,1493,6155,0,-0.23996503043068027,-7.9833417097170685,-7.9833417097170685,1,0,1,0,0,6.0,11.0,8.5
external_lung,target_disjoint,3,1,DEK,SIN3A,1493,6387,0,-0.2432222373091784,-7.74801709818946,-7.74801709818946,1,0,1,0,0,6.0,4.0,5.0
external_lung,target_disjoint,3,1,DNMT1,BTG2,5271,7176,0,-0.2708883357303462,-9.751474553510448,-9.751474553510448,2,0,1,1,0,11.0,12.0,11.5
external_lung,target_disjoint,3,1,DNMT1,CCL2,5271,8169,0,-0.253123769033333,-10.06357166510692,-10.06357166510692,2,0,1,1,0,11.0,24.0,17.5
external_lung,target_disjoint,3,1,DNMT1,CDKN1B,5271,5165,0,-0.22624919467814666,-7.813269075131769,-7.813269075131769,2,0,1,1,0,11.0,30.0,20.5
external_lung,target_disjoint,3,1,DNMT1,CDKN2A,5271,4072,1,-0.251345754866007,-8.910170153184731,-8.910170153184731,2,0,1,1,1,11.0,22.0,16.5
external_lung,target_disjoint,3,1,DNMT1,FUS,5271,5399,0,-0.22895239028517703,-6.529850045888111,-6.529850045888111,2,0,1,1,0,11.0,6.0,8.5
external_lung,target_disjoint,3,1,DNMT1,PROX1,5271,5633,0,-0.2334774115273498,-9.214829614324284,-9.214829614324284,2,0,1,1,0,11.0,7.0,9.0
external_lung,target_disjoint,3,1,DNMT1,RUNX3,5271,6071,1,-0.26270390541207644,-9.015766688560717,-9.015766688560717,2,0,1,1,1,11.0,9.0,10.0
external_lung,target_disjoint,3,1,DNMT1,STAR,5271,5620,0,-1.0161326058949487,-20.327682948906926,-20.327682948906926,2,0,1,1,0,11.0,21.0,16.0
external_lung,target_disjoint,3,1,DNMT1,TERT,5271,7489,1,-1.0161326058949487,-20.327682948906926,-20.327682948906926,2,0,1,1,1,11.0,40.0,25.5
external_lung,target_disjoint,3,1,DNMT1,TNFRSF10B,5271,7022,1,-0.2397069650555397,-8.833367484675895,-8.833367484675895,2,0,1,1,1,11.0,21.0,16.0
external_lung,target_disjoint,3,1,DNMT1,TP53,5271,8046,1,-0.181932621770294,-5.517745623436428,-5.517745623436428,2,0,1,1,1,11.0,43.0,27.0
external_lung,target_disjoint,3,1,DNMT3A,CDKN2A,6280,4072,1,-0.24331866059046905,-9.437992472801417,-9.437992472801417,1,0,1,0,1,8.0,22.0,15.0
external_lung,target_disjoint,3,1,DNMT3A,CREBBP,6280,7008,0,-0.16311151105777238,-4.508600393708351,-4.508600393708351,1,0,1,0,0,8.0,13.0,10.5
external_lung,target_disjoint,3,1,DNMT3A,HEY2,6280,8198,0,-0.2586612883796991,-10.52879009586152,-10.52879009586152,1,0,1,0,0,8.0,11.0,9.5
external_lung,target_disjoint,3,1,DNMT3A,IGFBP3,6280,7031,1,-0.24239685468571207,-10.895768386207548,-10.895768386207548,1,0,1,0,1,8.0,16.0,12.0
external_lung,target_disjoint,3,1,DNMT3A,JUNB,6280,5100,0,-0.2671466498758433,-10.325562518229617,-10.325562518229617,1,0,1,0,0,8.0,12.0,10.0
external_lung,target_disjoint,3,1,DNMT3A,MMP14,6280,4425,0,-0.2592162323099799,-9.277196803452188,-9.277196803452188,1,0,1,0,0,8.0,21.0,14.5
external_lung,target_disjoint,3,1,DNMT3A,MZF1,6280,4514,0,-0.2052186400359814,-4.576314474816856,-4.576314474816856,1,0,1,0,0,8.0,11.0,9.5
external_lung,target_disjoint,3,1,DNMT3A,PURA,6280,4914,0,-0.18517365733972094,-5.180882558464021,-5.180882558464021,1,0,1,0,0,8.0,9.0,8.5
external_lung,target_disjoint,3,1,DR1,NR2C2,5240,7345,1,-0.19846939874815256,-5.792842101747625,-5.792842101747625,2,0,1,1,1,5.0,7.0,6.0
external_lung,target_disjoint,3,1,DR1,PTGS2,5240,7549,1,-0.2100226141948225,-9.134262007597158,-9.134262007597158,2,0,1,1,1,5.0,43.0,24.0
external_lung,target_disjoint,3,1,DR1,STAR,5240,5620,0,-1.0081531977781475,-20.152650673394685,-20.152650673394685,2,0,1,1,0,5.0,21.0,13.0
external_lung,target_disjoint,3,1,DR1,TBP,5240,6680,1,-0.1716093747532653,-4.720731061108153,-4.720731061108153,2,0,1,1,1,5.0,16.0,10.5
external_lung,target_disjoint,3,1,DR1,TNFRSF10B,5240,7022,0,-0.18070967116092657,-6.793266402340312,-6.793266402340312,2,0,1,1,0,5.0,21.0,13.0
external_lung,target_disjoint,3,1,E2F1,ABCB1,5059,5859,1,-0.25378180629617386,-9.407871969115718,-9.407871969115718,2,0,1,1,1,29.0,31.0,30.0
external_lung,target_disjoint,3,1,E2F1,AR,5059,7053,1,-0.2504511079201143,-8.90165099054056,-8.90165099054056,3,1,1,1,1,29.0,41.0,35.0
external_lung,target_disjoint,3,1,E2F1,ATM,5059,7736,1,-0.24668311039293112,-8.660183098965932,-8.660183098965932,3,1,1,1,1,29.0,17.0,23.0
external_lung,target_disjoint,3,1,E2F1,BCL2,5059,4340,1,-0.2475413334692787,-8.616299707118467,-8.616299707118467,3,1,1,1,1,29.0,42.0,35.5
external_lung,target_disjoint,3,1,E2F1,BRCA1,5059,4618,1,-0.2152083449738077,-5.004764526004145,-5.004764526004145,3,1,1,1,1,29.0,34.0,31.5
external_lung,target_disjoint,3,1,E2F1,CCNE1,5059,4826,1,-1.016283643006375,-19.991072385357068,-19.991072385357068,3,1,1,1,1,29.0,18.0,23.5
external_lung,target_disjoint,3,1,E2F1,CDKN2A,5059,4072,1,-0.2364611270004053,-7.965377718246819,-7.965377718246819,3,1,1,1,1,29.0,22.0,25.5
external_lung,target_disjoint,3,1,E2F1,CREBBP,5059,7008,1,-0.2598371415760614,-9.462923180180896,-9.462923180180896,2,0,1,1,1,29.0,13.0,21.0
external_lung,target_disjoint,3,1,E2F1,CTNNBIP1,5059,6409,1,-0.20235749438104092,-6.449167110003883,-6.449167110003883,3,1,1,1,1,29.0,8.0,18.5
external_lung,target_disjoint,3,1,E2F1,CUX1,5059,4178,1,-0.2332461912151494,-9.0442468353227,-9.0442468353227,3,1,1,1,1,29.0,6.0,17.5
external_lung,target_disjoint,3,1,E2F1,DNMT1,5059,5271,1,-0.20110354419946916,-6.620657073331652,-6.620657073331652,3,1,1,1,1,29.0,14.0,21.5
external_lung,target_disjoint,3,1,E2F1,ETV4,5059,6663,1,-1.016283643006375,-19.991072385357068,-19.991072385357068,3,1,1,1,1,29.0,7.0,18.0
external_lung,target_disjoint,3,1,E2F1,HIC1,5059,6635,1,-0.24998229063519598,-8.730969683185762,-8.730969683185762,3,1,1,1,1,29.0,6.0,17.5
external_lung,target_disjoint,3,1,E2F1,HMGA1,5059,7986,1,-0.257411789192916,-9.134839254708975,-9.134839254708975,3,1,1,1,1,29.0,6.0,17.5
external_lung,target_disjoint,3,1,E2F1,HSPA5,5059,6164,1,-0.2570848966071554,-10.361058592716148,-10.361058592716148,3,1,1,1,1,29.0,11.0,20.0
external_lung,target_disjoint,3,1,E2F1,LMO4,5059,5871,0,-0.24288087966060953,-9.360682165957668,-9.360682165957668,2,0,1,1,0,29.0,11.0,20.0
external_lung,target_disjoint,3,1,E2F1,MDM2,5059,4632,1,-0.21889959743795281,-7.4569735737745,-7.4569735737745,3,1,1,1,1,29.0,21.0,25.0
external_lung,target_disjoint,3,1,E2F1,MYB,5059,7044,1,-1.0162836430063749,-19.991072385357068,-19.991072385357068,3,1,1,1,1,29.0,15.0,22.0
external_lung,target_disjoint,3,1,E2F1,MYC,5059,4533,1,-0.22891266069296273,-9.568536592530407,-9.568536592530407,3,1,1,1,1,29.0,59.0,44.0
external_lung,target_disjoint,3,1,E2F1,PLAUR,5059,4939,0,-0.2736408492234,-10.470442106051845,-10.470442106051845,3,1,1,1,0,29.0,16.0,22.5
external_lung,target_disjoint,3,1,E2F1,PPARG,5059,4870,1,-1.016283643006375,-19.991072385357068,-19.991072385357068,3,1,1,1,1,29.0,18.0,23.5
external_lung,target_disjoint,3,1,E2F1,RAD51,5059,8167,1,-1.016283643006375,-19.991072385357068,-19.991072385357068,3,1,1,1,1,29.0,9.0,19.0
external_lung,target_disjoint,3,1,E2F1,SERPINE1,5059,5289,1,-0.26689144164820067,-9.77587142726099,-9.77587142726099,3,1,1,1,1,29.0,23.0,26.0
external_lung,target_disjoint,3,1,E2F1,TERT,5059,7489,1,-1.0162836430063749,-19.991072385357068,-19.991072385357068,3,1,1,1,1,29.0,40.0,34.5
external_lung,target_disjoint,3,1,E2F1,THBS1,5059,6462,1,-0.23808930385477114,-9.751309146912783,-9.751309146912783,3,1,1,1,1,29.0,17.0,23.0
external_lung,target_disjoint,3,1,E2F1,TP53,5059,8046,1,-0.18185568774738772,-5.88523771027934,-5.88523771027934,3,1,1,1,1,29.0,43.0,36.0
external_lung,target_disjoint,3,1,E2F1,TP73,5059,5938,1,-0.24646225804269734,-7.9464020287652195,-7.9464020287652195,3,1,1,1,1,29.0,13.0,21.0
external_lung,target_disjoint,3,1,E2F1,TYMS,5059,7003,1,-0.2450901647908709,-6.479076175900099,-6.479076175900099,3,1,1,1,1,29.0,14.0,21.5
external_lung,target_disjoint,3,1,E2F1,ZNF350,5059,5928,1,-0.22319947737620474,-6.79818673323059,-6.79818673323059,3,1,1,1,1,29.0,10.0,19.5
external_lung,target_disjoint,3,1,E2F3,BTG2,220,7176,0,-0.24981159055482827,-9.889810215883234,-9.889810215883234,2,0,1,1,0,5.0,12.0,8.5
external_lung,target_disjoint,3,1,E2F3,CUX1,220,4178,1,-0.18264600182545424,-5.580230180507812,-5.580230180507812,2,0,1,1,1,5.0,6.0,5.5
external_lung,target_disjoint,3,1,E2F3,DNMT3A,220,6280,0,-0.16342453291028358,-3.510187384180055,-3.510187384180055,2,0,1,1,0,5.0,13.0,9.0
external_lung,target_disjoint,3,1,E2F3,HPGD,220,5726,0,-0.24653062801392134,-10.772271812800655,-10.772271812800655,2,0,1,1,0,5.0,15.0,10.0
external_lung,target_disjoint,3,1,E2F3,THBS1,220,6462,0,-0.21308422436064123,-9.444242405665687,-9.444242405665687,2,0,1,1,0,5.0,17.0,11.0
external_lung,target_disjoint,3,1,E2F4,AR,3976,7053,1,-0.24468143354829675,-9.945869952950504,-9.945869952950504,2,0,1,1,1,7.0,41.0,24.0
external_lung,target_disjoint,3,1,E2F4,BRCA1,3976,4618,1,-0.21463593151383206,-6.409466310652925,-6.409466310652925,3,1,1,1,1,7.0,34.0,20.5
external_lung,target_disjoint,3,1,E2F4,CUX1,3976,4178,1,-0.21517884634480988,-8.189408952872661,-8.189408952872661,3,1,1,1,1,7.0,6.0,6.5
external_lung,target_disjoint,3,1,E2F4,MYC,3976,4533,1,-0.21047364781235858,-8.674726852464739,-8.674726852464739,3,1,1,1,1,7.0,59.0,33.0
external_lung,target_disjoint,3,1,E2F4,PPARG,3976,4870,1,-1.0122897773069814,-20.17941486337116,-20.17941486337116,3,1,1,1,1,7.0,18.0,12.5
external_lung,target_disjoint,3,1,E2F4,RAD51,3976,8167,1,-1.0122897773069814,-20.17941486337116,-20.17941486337116,3,1,1,1,1,7.0,9.0,8.0
external_lung,target_disjoint,3,1,E2F4,SNAPC1,3976,8204,0,-0.2107870461157949,-6.596171953443803,-6.596171953443803,2,0,1,1,0,7.0,14.0,10.5
external_lung,target_disjoint,3,1,E2F5,ELF4,6637,7528,0,-0.19567621242263555,-6.10999687759758,-6.10999687759758,2,0,1,1,0,8.0,7.0,7.5
external_lung,target_disjoint,3,1,E2F5,HDAC4,6637,8054,0,-0.2545876693123046,-9.311781756831339,-9.311781756831339,2,0,1,1,0,8.0,4.0,6.0
external_lung,target_disjoint,3,1,E2F5,MYC,6637,4533,1,-0.23574899409643946,-8.636691239259452,-8.636691239259452,3,1,1,1,1,8.0,59.0,33.5
external_lung,target_disjoint,3,1,E2F5,PPIG,6637,7602,0,-0.2578952795050498,-9.975951740303634,-9.975951740303634,2,0,1,1,0,8.0,11.0,9.5
external_lung,target_disjoint,3,1,E2F5,PURA,6637,4914,0,-0.25800271806871194,-8.772981464887991,-8.772981464887991,2,0,1,1,0,8.0,9.0,8.5
external_lung,target_disjoint,3,1,E2F5,SALL4,6637,6575,0,-1.0178452854114228,-20.0917219190636,-20.0917219190636,2,0,1,1,0,8.0,7.0,7.5
external_lung,target_disjoint,3,1,E2F5,SNAPC1,6637,8204,0,-0.20675740330958733,-6.6497345187386285,-6.6497345187386285,2,0,1,1,0,8.0,14.0,11.0
external_lung,target_disjoint,3,1,E2F5,TIMP1,6637,4169,0,-0.2589112043799425,-10.58655930019288,-10.58655930019288,2,0,1,1,0,8.0,21.0,14.5
external_lung,target_disjoint,3,1,EAPP,ABCB1,4317,5859,1,-0.2641530800350994,-9.943105578299672,-9.943105578299672,1,0,1,0,1,3.0,31.0,17.0
external_lung,target_disjoint,3,1,EAPP,BCL2L1,4317,5387,0,-0.21988807609287278,-6.232931200311826,-6.232931200311826,1,0,1,0,0,3.0,23.0,13.0
external_lung,target_disjoint,3,1,EAPP,CDKN2A,4317,4072,1,-0.26120490462456675,-9.297110127664558,-9.297110127664558,1,0,1,0,1,3.0,22.0,12.5
external_lung,target_disjoint,3,1,EBF1,ATF5,6399,4671,1,-0.2280776135408506,-9.412825351689785,-9.412825351689785,2,0,1,1,1,4.0,9.0,6.5
external_lung,target_disjoint,3,1,EBF1,ETV3,6399,4560,0,-0.27672597351437467,-10.290972108391628,-10.290972108391628,2,0,1,1,0,4.0,8.0,6.0
external_lung,target_disjoint,3,1,EBF1,LMO3,6399,5775,0,-0.25676865331057547,-9.957000539489293,-9.957000539489293,2,0,1,1,0,4.0,8.0,6.0
external_lung,target_disjoint,3,1,EBF1,PIAS3,6399,5805,0,-0.24557170353950167,-10.943245195863133,-10.943245195863133,2,0,1,1,0,4.0,12.0,8.0
external_lung,target_disjoint,3,1,EGR1,ABCB1,7410,5859,1,-0.27407981055171443,-10.799205482530683,-10.799205482530683,3,1,1,1,1,17.0,31.0,24.0
external_lung,target_disjoint,3,1,EGR1,AR,7410,7053,1,-0.27648562679058175,-11.568559825565885,-11.568559825565885,3,1,1,1,1,17.0,41.0,29.0
external_lung,target_disjoint,3,1,EGR1,BTG2,7410,7176,0,-0.15807254125578352,-4.850917951599853,-4.850917951599853,2,0,1,1,0,17.0,12.0,14.5
external_lung,target_disjoint,3,1,EGR1,CXCL8,7410,6234,1,-0.21888011742722763,-7.6509607251474225,-7.6509607251474225,2,0,1,1,1,17.0,28.0,22.5
external_lung,target_disjoint,3,1,EGR1,EAPP,7410,4317,1,-0.27797282136472445,-11.832370879961749,-11.832370879961749,3,1,1,1,1,17.0,7.0,12.0
external_lung,target_disjoint,3,1,EGR1,FASLG,7410,8087,1,-0.27990439522225224,-11.610934076198506,-11.610934076198506,3,1,1,1,1,17.0,16.0,16.5
external_lung,target_disjoint,3,1,EGR1,MMP14,7410,4425,1,-0.2790925046547951,-10.321876353179693,-10.321876353179693,3,1,1,1,1,17.0,21.0,19.0
external_lung,target_disjoint,3,1,EGR1,MYB,7410,7044,1,-1.0204439676624824,-20.377693900389335,-20.377693900389335,3,1,1,1,1,17.0,15.0,16.0
external_lung,target_disjoint,3,1,EGR1,NFKB1,7410,6289,1,-0.24936528046494524,-9.264660658140096,-9.264660658140096,3,1,1,1,1,17.0,29.0,23.0
external_lung,target_disjoint,3,1,EGR1,PLAU,7410,6484,1,-0.24838993493133937,-9.977399535195957,-9.977399535195957,3,1,1,1,1,17.0,21.0,19.0
external_lung,target_disjoint,3,1,EGR1,PLAUR,7410,4939,1,-0.2296425147476315,-8.998308293031199,-8.998308293031199,3,1,1,1,1,17.0,16.0,16.5
external_lung,target_disjoint,3,1,EGR1,PPARG,7410,4870,1,-1.0204439676624824,-20.377693900389335,-20.377693900389335,3,1,1,1,1,17.0,18.0,17.5
external_lung,target_disjoint,3,1,EGR1,PTGS2,7410,7549,1,-0.20677224359897642,-6.74349341587901,-6.74349341587901,3,1,1,1,1,17.0,43.0,30.0
external_lung,target_disjoint,3,1,EGR1,TNFSF10,7410,6958,1,-0.28393005018457484,-11.292788948449136,-11.292788948449136,2,0,1,1,1,17.0,17.0,17.0
external_lung,target_disjoint,3,1,EGR1,TP53,7410,8046,1,-0.2594306744648601,-10.569451109856464,-10.569451109856464,3,1,1,1,1,17.0,43.0,30.0
external_lung,target_disjoint,3,1,EGR1,TP73,7410,5938,1,-0.2814355597722857,-10.620713896018058,-10.620713896018058,3,1,1,1,1,17.0,13.0,15.0
external_lung,target_disjoint,3,1,EGR1,TXNIP,7410,7594,0,-0.2327116190803204,-8.94165388790226,-8.94165388790226,2,0,1,1,0,17.0,18.0,17.5
external_lung,target_disjoint,3,1,EIF2AK2,CYP17A1,7067,7990,0,-0.28276567986199697,-11.213558857340029,-11.213558857340029,0,0,0,0,0,9.0,15.0,12.0
external_lung,target_disjoint,3,1,EIF2AK2,GRHL1,7067,6536,0,-0.24337481301566224,-7.988908894181953,-7.988908894181953,1,0,1,0,0,9.0,7.0,8.0
external_lung,target_disjoint,3,1,EIF2AK2,ICAM1,7067,4440,0,-0.27858820797568057,-11.647558669918881,-11.647558669918881,1,0,1,0,0,9.0,28.0,18.5
external_lung,target_disjoint,3,1,EIF2AK2,IRF4,7067,7333,0,-0.2750500056783801,-10.358617766978139,-10.358617766978139,1,0,1,0,0,9.0,12.0,10.5
external_lung,target_disjoint,3,1,EIF2AK2,MSC,7067,4771,0,-0.26488389357865566,-10.839228108829905,-10.839228108829905,1,0,1,0,0,9.0,4.0,6.5
external_lung,target_disjoint,3,1,EIF2AK2,NOX1,7067,7686,0,-1.0171946886842302,-20.200637001082917,-20.200637001082917,1,0,1,0,0,9.0,9.0,9.0
external_lung,target_disjoint,3,1,EIF2AK2,PARP1,7067,7542,0,-0.21946214582161394,-5.2043697506352355,-5.2043697506352355,1,0,1,0,0,9.0,7.0,8.0
external_lung,target_disjoint,3,1,EIF2AK2,RUNX3,7067,6071,0,-0.27481019072738133,-9.988672840571416,-9.988672840571416,1,0,1,0,0,9.0,9.0,9.0
external_lung,target_disjoint,3,1,EIF2AK2,THBS1,7067,6462,0,-0.24194856530913392,-9.048743368828932,-9.048743368828932,1,0,1,0,0,9.0,17.0,13.0
