domain,seed_tag,split_regime,layer,n_edges,n_positive,n_points,edge_auc_local_linearity,twonn_mean,twonn_var,twonn_skew,pr_mean,pr_var,pr_skew
lung,seed42_main,target_disjoint,5,1368,775,238,0.5237099494097808,23.052744799874386,789.4750847879882,1.6730803297558337,4.702521014179963,5.234030266288203,-1.3565136793165444
lung,seed42_main,target_disjoint,6,1368,775,238,0.5502344557471577,25.440548582857836,958.726939375601,1.5722922903361476,4.668087467653465,5.114713252819162,-1.3700132474901439
lung,seed42_main,target_disjoint,7,1368,775,238,0.5506609367350269,27.164358007188333,995.8765931023611,1.3625821909302196,4.636349279546847,5.083210031025997,-1.3500051197218472
lung,seed42_main,target_disjoint,8,1368,775,238,0.5429625197193059,22.8550908134239,701.931689161013,1.687170668129764,4.637634887718624,5.023897373468439,-1.395926167853501
lung,seed42_main,target_disjoint,9,1368,775,238,0.5275548060708263,24.744926116329935,907.7200053793676,1.5584036290525018,4.5908433111485945,4.9514726562548566,-1.372895110384303
lung,seed42_main,target_disjoint,10,1368,775,238,0.5511070010335636,21.691251310675057,724.4877007322102,1.829599270383818,4.530728920456186,4.761493540383464,-1.4176258201253726
lung,seed42_main,target_disjoint,11,1368,775,238,0.5432823804602077,24.28462135713815,910.9305424482122,1.5172044118573935,4.47494309118469,4.6908777782569535,-1.374997118967652
lung,seed43,source_disjoint,0,1116,487,239,0.5592577116311868,25.21097441315921,884.8424800566345,1.4913448073930429,4.885854837843321,5.6777625337684405,-1.3735136853761318
lung,seed43,source_disjoint,1,1116,487,239,0.5465195235094982,24.750075730705806,978.2147157455261,1.6031491829642122,4.777311017013383,5.397150573892436,-1.39525037209962
lung,seed43,source_disjoint,2,1116,487,239,0.5385410171616235,29.7789846300328,699.6640387576767,1.4634109356939233,4.774844112996,5.440526118953632,-1.3660242095405017
lung,seed43,source_disjoint,3,1116,487,239,0.5421091462280012,29.30843666127844,815.3608346058791,1.5411877193331815,4.724861909440309,5.383361107474757,-1.3378861238895858
lung,seed43,source_disjoint,4,1116,487,239,0.5422756371542456,25.11512558484844,965.8783836065636,1.5383358702378254,4.721646764453318,5.289464056279487,-1.3976787825321384
lung,seed43,source_disjoint,5,1116,487,239,0.5271380209778568,23.96214171714052,846.8362504011739,1.5993672348475065,4.6879878684468625,5.199065629097107,-1.4053875407639473
lung,seed43,source_disjoint,6,1116,487,239,0.5385083718819677,24.926432288157937,862.6773540419608,1.5545193886225548,4.686455673814584,5.149860065516524,-1.4389392466145778
lung,seed43,source_disjoint,7,1116,487,239,0.5440417467836238,26.404115266054077,638.4670844638824,1.7636791704205748,4.6979451717816945,5.166221931529314,-1.440447513955213
lung,seed43,source_disjoint,8,1116,487,239,0.5535447876914238,29.736051259343682,739.2509466235166,1.2328379273184416,4.676102477239191,5.172767034901497,-1.400050152318515
lung,seed43,source_disjoint,9,1116,487,239,0.5635930047694753,24.59016829058616,942.1246103451698,1.6284721806427387,4.670660848011853,5.23117974784042,-1.3569362850133428
lung,seed43,source_disjoint,10,1116,487,239,0.5842542022636237,29.23389778151764,743.3222076929054,1.5485190135484215,4.661581334977866,5.227837806972348,-1.3466225550518411
lung,seed43,source_disjoint,11,1116,487,239,0.5307812341874427,21.61110221581789,750.9659555872752,1.8939068877662275,4.643109372082492,5.109047176188582,-1.3986670375569121
lung,seed43,target_disjoint,0,1287,720,240,0.5458541544189692,28.984733761984035,697.7872531677666,1.701333070921508,4.842530994501332,6.107988585702332,-1.256808871794422
lung,seed43,target_disjoint,1,1287,720,240,0.5414278365667254,26.481098608606306,995.6373217295259,1.427777944715965,4.7830824449127345,6.09626888545535,-1.1866796582602286
lung,seed43,target_disjoint,2,1287,720,240,0.5322004213207917,29.308155355920288,839.046400182859,1.5906164546110313,4.743285403912503,5.93561213884137,-1.2144382998529126
lung,seed43,target_disjoint,3,1287,720,240,0.5081092004703116,29.395851339686054,858.3604113938809,1.5573734596747664,4.695002440430228,5.817976764451409,-1.2067881092397248
lung,seed43,target_disjoint,4,1287,720,240,0.4942031648050167,26.049712821529276,1012.393412354477,1.403760543836575,4.6670279218865405,5.717437152687267,-1.233764370495335
lung,seed43,target_disjoint,5,1287,720,240,0.5015419851067999,33.8109566099304,769.8433666958443,0.9836583292762827,4.669303939001943,5.724416397624883,-1.2294098257694916
lung,seed43,target_disjoint,6,1287,720,240,0.528687781697041,22.8729530395559,799.4072992689887,1.6486651470268074,4.595248739646139,5.57703829478817,-1.2093366341716363
lung,seed43,target_disjoint,7,1287,720,240,0.5189876053301978,27.91192731752965,591.4518628008544,1.608560999837821,4.665235385294212,5.727332405644144,-1.2242862023792056
lung,seed43,target_disjoint,8,1287,720,240,0.512751077797374,24.1219447614342,820.8354399202544,1.5727505205222683,4.610450628198638,5.620545640293312,-1.2091570420714397
lung,seed43,target_disjoint,9,1287,720,240,0.5020024985302762,23.003886057876603,809.3470836949915,1.742011584319781,4.607725016510689,5.555189963337361,-1.238100290588623
lung,seed43,target_disjoint,10,1287,720,240,0.4990091612776798,23.556081787513335,831.7454062975538,1.570504191080702,4.5862542218690505,5.482569156221015,-1.2427138202114636
lung,seed43,target_disjoint,11,1287,720,240,0.48978174603174607,30.05064250685628,761.2332729315564,1.4290687586103417,4.55674174410811,5.347137879511967,-1.2835811202579093
lung,seed44,source_disjoint,0,1162,501,237,0.5495665250437098,23.62481263179293,951.3485208412707,1.651195965301514,4.7199223429853,6.396088014431396,-1.1804327558134082
lung,seed44,source_disjoint,1,1162,501,237,0.5453812496036671,25.1939674206306,943.1183056594848,1.4498269433781354,4.69106650222346,6.3652370894835695,-1.1586541912449748
lung,seed44,source_disjoint,2,1162,501,237,0.5551770890895968,30.118646284816013,815.6028336944676,1.4688475562192187,4.61698848264561,6.19965805768846,-1.1408335612649714
lung,seed44,source_disjoint,3,1162,501,237,0.5357575318349685,24.30797424577594,907.4705159156267,1.619659431195743,4.627006694711746,6.262835498958612,-1.1224669363654125
lung,seed44,source_disjoint,4,1162,501,237,0.533447477208971,25.648714108031616,611.17745373109,1.947528256069766,4.592338385434443,6.180470667659099,-1.1206922437598597
lung,seed44,source_disjoint,5,1162,501,237,0.5469212860209989,30.51302713919154,746.8654933414326,1.4282664111831798,4.513843528458573,5.878409506996736,-1.166298250357129
lung,seed44,source_disjoint,6,1162,501,237,0.5236893837136619,23.78600934617945,890.4404251498353,1.638084902398599,4.557186564233399,5.948444770897086,-1.1886019206319551
lung,seed44,source_disjoint,7,1162,501,237,0.5431738640721583,25.630094828624397,985.788700780328,1.4182551260640577,4.547543932904961,5.95363176682147,-1.170512215601186
lung,seed44,source_disjoint,8,1162,501,237,0.5431149803267897,32.63787584916428,757.8512111395111,1.0987429541746772,4.536813031194005,5.976825154222607,-1.1416028038035066
lung,seed44,source_disjoint,9,1162,501,237,0.5590739851612961,26.293638376357425,977.2141428718113,1.3557955659003649,4.544512678994845,5.981839257422509,-1.1470645036753557
lung,seed44,source_disjoint,10,1162,501,237,0.59194470363358,28.223189917311434,1115.3363443669589,1.216184844082376,4.571854598600738,6.136144232122194,-1.1077090507787244
lung,seed44,source_disjoint,11,1162,501,237,0.5684093235616513,24.800855528088775,902.7722346883397,1.4891177469332086,4.532598804185985,5.937003277405581,-1.160828568256793
lung,seed44,target_disjoint,0,1297,696,240,0.5100777918029338,26.571294253430747,686.4696359432079,1.766452095458277,4.741103915136341,6.007162490187118,-1.2212331346097163
lung,seed44,target_disjoint,1,1297,696,240,0.5140606173618683,23.872529888220324,887.2607180652132,1.6136727521111587,4.718500783082635,6.035198670198703,-1.1808102827566909
lung,seed44,target_disjoint,2,1297,696,240,0.4963267638227475,24.21533925415506,979.1926094336991,1.5590939088502387,4.683205030892122,6.005363268570713,-1.151566535786209
lung,seed44,target_disjoint,3,1297,696,240,0.4982894887830627,27.300908381206135,694.9509345595499,1.7701977011171754,4.66920741941381,5.976603301856684,-1.1518059712783166
lung,seed44,target_disjoint,4,1297,696,240,0.4762189932487999,28.62066178138789,740.6993677766378,1.6570706114519236,4.582128609902698,5.698442389222081,-1.1749926143404623
lung,seed44,target_disjoint,5,1297,696,240,0.49647498422169944,29.217854410322982,721.2732321360393,1.5142481182301941,4.5854092707991425,5.6594452810332925,-1.1964859480478636
lung,seed44,target_disjoint,6,1297,696,240,0.4961713714690076,35.258647870574755,942.1376297781037,0.7022807060491673,4.54636488434589,5.6304882319745415,-1.1633327677964238
lung,seed44,target_disjoint,7,1297,696,240,0.5033528888633886,29.66473086465708,729.4436197452652,1.46291906037207,4.558930069211787,5.667289108053795,-1.1537546762764672
lung,seed44,target_disjoint,8,1297,696,240,0.4958271176391837,24.651736400666017,986.8763393189049,1.5073455661049087,4.540170865982744,5.605943380705549,-1.1670282016378728
lung,seed44,target_disjoint,9,1297,696,240,0.5002187446210339,31.272565983107445,759.7573286925768,1.1387968204143324,4.524688460185028,5.462711896992587,-1.2209666984401377
lung,seed44,target_disjoint,10,1297,696,240,0.512339348212749,24.542917585331324,937.3918223134673,1.5775676329349033,4.525538621672018,5.441594623565979,-1.2335698571449965
lung,seed44,target_disjoint,11,1297,696,240,0.4798719088874864,22.27961936815169,790.2632764859178,1.7853023664053937,4.500592051526625,5.2994514193920415,-1.2864150452123293
